GR.TMO22 	49.21920	  8.18480	 134.0
FR.VDH4  	48.65255	  7.78374	 134.0
IV.GIGS  	42.45317	 13.57283	 960.0
SL.GBAS  	45.93480	 14.44340	 524.7
ZS.D076  	46.91857	 13.31320	1519.0
Z3.A351B 	50.00187	 10.76129	 405.0
Z3.A357A 	48.69980	 11.99920	 426.0
Z3.A174A 	45.99260	  4.46190	 625.0
Z3.A147A 	48.53790	 12.94550	 389.0
Z3.A148A 	48.47800	 12.46050	 492.0
Z3.A214A 	46.36200	  5.80030	 476.0
FR.OGS1  	45.06079	  5.80467	 723.0
Z3.A148B 	48.50943	 12.47666	 528.0
Z3.A147B 	48.53005	 12.97764	 468.0
Z3.A418A 	42.99992	  8.07090	-2632.0
FR.OGSI  	46.05670	  6.75611	 750.0
GU.BURY  	43.78250	  7.55690	  20.0
Z3.A359A 	48.83310	 12.64210	 333.0
IV.ARVD  	43.49807	 12.94153	 461.0
Z3.A404A 	42.17825	  5.01927	-2013.0
FR.VERF  	45.74900	  2.48300	 779.0
Z3.A176A 	45.71780	  4.06660	 410.0
IV.ATFO  	43.36660	 12.57150	 960.0
Z3.A125A 	48.97445	  8.68379	 339.0
Z3.A170A 	46.37810	  3.44740	 140.0
IV.FSSB  	43.69309	 12.77707	 523.0
OE.RONA  	47.69970	 16.29630	 699.1
OX.CAE   	46.00900	 12.43790	 870.0
Z3.A109A 	48.44379	  9.45858	 665.0
IV.STAL  	46.26010	 12.71040	 625.0
FR.ARTF  	43.58820	  5.80670	 510.0
TH.MLFH  	50.78982	 12.08091	 231.7
GR.GED1  	48.85160	 13.71380	1024.0
SL.CRNS  	46.08070	 14.26130	 712.0
Z3.A288A 	46.00820	  8.48180	1306.0
Z3.A217A 	44.37010	  6.07330	1087.0
Z3.A317A 	43.05000	  9.84244	  35.0
Z3.A412A 	41.64758	  4.74483	-2519.0
Z3.A307A 	44.66076	 11.43631	   9.0
SL.DOBS  	46.14950	 15.46950	 465.0
Z3.A020A 	46.94844	 15.29940	 390.0
Z3.A020B 	46.94884	 15.29875	 390.0
CH.BNALP 	46.87034	  8.42490	1549.0
SL.GCIS  	45.86720	 15.62750	 385.0
IV.ATTE  	43.19790	 12.35360	 929.0
IV.GIUL  	41.55827	 13.25458	 566.0
HU.KOVH  	46.08830	 18.09990	 270.0
Z3.A075A 	50.03770	 13.87370	 285.0
Z3.A019A 	47.44567	 15.08561	1125.0
IV.CELB  	42.74658	 10.21065	 742.0
IV.FIAM  	42.26802	 13.11718	1070.0
GR.UBBA  	50.81877	 10.00098	-526.4
ZS.D125  	46.74145	 10.82556	1947.0
ZS.D124  	46.72602	 10.68534	1821.0
ZS.D127  	46.81991	 11.25871	1004.0
ZS.D126  	46.80279	 11.10365	1674.0
1N.AIGE  	44.78833	  6.87944	1614.0
ZS.D120  	47.24179	 13.80390	1284.0
ZS.D123  	46.69025	 10.51268	1300.0
ZS.D122  	46.58795	 10.16919	1830.0
1N.AIGH  	44.79198	  6.87551	1924.0
CH.EMBD  	46.21652	  7.83223	1180.0
ZS.D129  	46.97634	 11.63783	1498.0
ZS.D128  	46.87742	 11.42144	1248.0
1N.AIGO  	44.78733	  6.87717	1622.0
FR.BETS  	48.89357	  7.92429	 146.0
GU.FINB  	44.17750	  8.32530	  85.0
ZS.D048  	46.47831	 11.76684	1464.0
ZS.D049  	46.50357	 11.98686	1737.0
