# Rayleigh AN RR
# 13628 measurements
# Periods:                   2.0  2.5  3.0  4.0  5.0  6.5  8.0  10.0  12.5  15.0  20.0  25.0  30.0  40.0  50.0  65.0  80.0 
# lat1   lon1   lat2   lon2 ttime ttime ttime ... 
45.436 17.848 44.661 11.436   nan   nan   nan   nan   nan   nan   nan 185.7 172.0 161.2 149.2 142.0 136.8 131.8 126.9 122.6 119.8
47.928 15.862 46.871 12.116   nan   nan   nan   nan   nan 107.0 104.4  99.9  96.9  95.2  91.1  85.9  81.5  77.1  76.1   nan   nan
45.013 16.907 46.690 10.513   nan   nan   nan   nan   nan 183.8 182.8 182.4 181.7 180.3 170.3 152.6 141.8 132.9 129.0   nan   nan
45.992 12.105 45.013 16.907   nan   nan   nan   nan   nan 132.4 130.0 127.6 123.9 120.2 113.2 107.8 104.0  99.7  97.7  94.3   nan
44.749 17.184 46.326 11.605   nan   nan   nan   nan   nan 158.0 155.6 153.0 148.8 144.6 136.3 129.6 124.3 115.9 112.6   nan   nan
44.749 17.184 47.238 13.578   nan   nan   nan   nan   nan 131.8 130.5 128.4 125.3 122.0 115.5 108.6 103.9 100.1  98.8  96.5   nan
46.150 15.470 47.102 14.193   nan   nan  48.6  46.8  45.8  45.2  45.1  45.0  44.7  43.7  41.5  39.9   nan   nan   nan   nan   nan
46.630 13.642 47.221 11.209   nan   nan  65.5  64.0  63.3  62.7  62.4  61.9  61.8  61.2  57.5  53.6  50.9   nan   nan   nan   nan
44.749 17.184 46.275 13.139   nan   nan   nan   nan 126.4 123.7 122.6 121.5 120.2 118.2 108.2  98.8  94.9  90.0  87.3   nan   nan
45.738 14.422 46.588 10.168   nan   nan   nan   nan 113.6 111.6 109.8 108.0 106.6 104.7 100.3  96.0  93.4  89.1  84.6  80.0   nan
45.881 11.805 46.463 11.378  25.9  25.3  25.1  24.4  24.0  23.5  23.2  22.8  22.3  21.8   nan   nan   nan   nan   nan   nan   nan
47.487 10.762 46.015 10.325   nan   nan  58.2  57.3  56.4  56.0  55.8  55.4  55.0  53.9  51.5  49.5  47.7   nan   nan   nan   nan
46.294 14.443 46.667 11.689   nan   nan   nan  74.2  71.0  68.8  67.7  66.6  66.0  65.3  62.6  59.5  57.1   nan   nan   nan   nan
46.636 15.114 47.242 13.804   nan   nan  38.8  37.9  37.7  37.4  37.1  37.0  36.7  36.2  34.9  34.1   nan   nan   nan   nan   nan
46.847  9.008 44.749 17.184   nan   nan   nan   nan 229.2 224.8 221.7 218.7 214.8 209.9 199.7 190.4 183.1 175.0 168.5   nan   nan
46.558 12.973 45.893 14.064   nan  39.6  38.0  36.3  35.9  35.2  35.1  35.3  34.8  33.9  32.4   nan   nan   nan   nan   nan   nan
46.245 12.924 46.348 11.238   nan   nan  44.9  44.1  43.3  42.6  41.8  41.3  40.8  39.9  37.6  35.6   nan   nan   nan   nan   nan
45.504 15.252 46.531 10.453   nan   nan   nan   nan   nan 127.7 125.9 123.4 121.0 118.3 112.9 107.5 103.6  98.0  96.0  93.6   nan
47.442  9.456 47.221 11.209   nan   nan  50.2  48.9  48.0  46.6  45.2  43.9  42.9  41.6  39.0  36.8   nan   nan   nan   nan   nan
47.049  9.381 46.828 12.462   nan   nan   nan  78.8  77.2  76.7  75.7  75.1  74.6  74.1  71.7  68.3  65.4   nan   nan   nan   nan
47.287  9.880 46.807 12.264   nan   nan   nan  65.9  63.1  61.7  61.3  60.9  60.4  59.9  57.7  54.7  52.2   nan   nan   nan   nan
47.487 10.762 46.448 16.250   nan   nan   nan   nan   nan 138.3 137.0 136.0 134.5 132.1 128.1 122.7 117.0 110.5 108.3 106.5   nan
47.691 13.638 46.549 13.148   nan  46.6  45.7  44.3  43.9  43.7  43.0  42.1  41.4  40.6  38.9  37.6   nan   nan   nan   nan   nan
47.680 10.107 46.576 13.390   nan   nan   nan   nan  93.9  92.1  90.8  89.6  88.3  86.8  81.9  76.7  75.0  72.2  69.0   nan   nan
46.317 14.000 47.337 14.032   nan   nan  37.6  36.5  36.2  36.1  35.9  35.5  34.9  34.2  32.8  31.6   nan   nan   nan   nan   nan
47.745 12.824 46.150 12.615   nan   nan   nan  61.1  60.1  59.7  59.7  59.4  58.4  56.5  52.8  50.1  48.3   nan   nan   nan   nan
45.528 14.381 46.143 12.808   nan   nan  52.0  47.7  46.4  44.9  44.1  43.3  42.6  41.3  38.7  37.3   nan   nan   nan   nan   nan
46.081 14.261 45.867 15.627   nan  40.4  40.0  38.8  37.8  36.7  36.2  35.4  34.4  33.2  31.2   nan   nan   nan   nan   nan   nan
44.749 17.184 47.395 13.837   nan   nan   nan   nan   nan   nan 128.6 127.3 125.1 121.6 114.3 107.5 101.7  97.3  94.4  91.1   nan
46.549 13.148 45.893 14.064  37.2  36.3  34.9  32.9  32.0  31.6  31.6  31.6  30.8  29.9  28.3   nan   nan   nan   nan   nan   nan
